vTEC err_vTEC 
20.564658 -6820979.435342 
22.910349 -6820977.089651 
23.583856 -6820976.416144 
22.254993 -6820977.745007 
22.207641 -6820977.792359 
21.608950 -6820978.391050 
20.732315 -6820979.267685 
19.754581 -6820980.245419 
18.638221 -6820981.361779 
17.240286 -6820982.759714 
15.470819 -6820984.529181 
13.404785 -6820986.595215 
11.313180 -6820988.686820 
9.611929 -6820990.388071 
8.753236 -6820991.246764 
9.096823 -6820990.903177 
10.788694 -6820989.211306 
13.654707 -6820986.345293 
17.123476 -6820982.876524 
20.268202 -6820979.731798 
22.163467 -6820977.836533 
22.540540 -6820977.459460 
20.900821 -6820979.099179 
20.180401 -6820979.819599 
19.102811 -6820980.897189 
18.020026 -6820981.979974 
17.089563 -6820982.910437 
16.162744 -6820983.837256 
14.944712 -6820985.055288 
13.242726 -6820986.757274 
11.151584 -6820988.848416 
9.086578 -6820990.913422 
7.649690 -6820992.350310 
7.398183 -6820992.601817 
8.625982 -6820991.374018 
11.235908 -6820988.764092 
14.713099 -6820985.286901 
18.202367 -6820981.797633 
20.779974 -6820979.220026 
21.945827 -6820978.054173 
21.055113 -6820978.944887 
19.152278 -6820980.847722 
17.707861 -6820982.292139 
16.347540 -6820983.652460 
15.343843 -6820984.656157 
14.516138 -6820985.483862 
13.397276 -6820986.602724 
11.648988 -6820988.351012 
9.421746 -6820990.578254 
7.396317 -6820992.603683 
6.456729 -6820993.543271 
7.210252 -6820992.789748 
9.662810 -6820990.337190 
13.205703 -6820986.794297 
16.853737 -6820983.146263 
19.623712 -6820980.376288 
20.968184 -6820979.031816 
21.012210 -6820978.987790 
20.450199 -6820979.549801 
20.448634 -6820979.551366 
20.600965 -6820979.399035 
20.202873 -6820979.797127 
16.722523 -6820983.277477 
14.980147 -6820985.019853 
13.703342 -6820986.296658 
12.878098 -6820987.121902 
11.848800 -6820988.151200 
10.018331 -6820989.981669 
7.643545 -6820992.356455 
5.888340 -6820994.111660 
5.984089 -6820994.015911 
8.273883 -6820991.726117 
11.969818 -6820988.030182 
15.687493 -6820984.312507 
18.239407 -6820981.760593 
19.234466 -6820980.765534 
19.273585 -6820980.726415 
19.307653 -6820980.692347 
19.208540 -6820980.791460 
18.331714 -6820981.668286 
13.645453 -6820986.354547 
11.998581 -6820988.001419 
11.043513 -6820988.956487 
10.297098 -6820989.702902 
8.779000 -6820991.221000 
6.479420 -6820993.520580 
4.867499 -6820995.132501 
5.504165 -6820994.495835 
8.426513 -6820991.573487 
12.140997 -6820987.859003 
14.934305 -6820985.065695 
16.128057 -6820983.871943 
16.404715 -6820983.595285 
16.366175 -6820983.633825 
15.409552 -6820984.590448 
9.951638 -6820990.048362 
8.625937 -6820991.374063 
7.971331 -6820992.028669 
6.045103 -6820993.954897 
3.898561 -6820996.101439 
5.020248 -6820994.979752 
8.789717 -6820991.210283 
11.464396 -6820988.535604 
12.077315 -6820987.922685 
11.723027 -6820988.276973 
5.790550 -6820994.209450 
5.494417 -6820994.505583 
3.692849 -6820996.307151 
3.129814 -6820996.870186 
6.136460 -6820993.863540 
6.668323 -6820993.331677 
1.947177 -6820998.052823 
1.379047 -6820998.620953 
62.803753 -6820937.196247 
62.203022 -6820937.796978 
61.261633 -6820938.738367 
64.864161 -6820935.135839 
64.314616 -6820935.685384 
64.011538 -6820935.988462 
63.323595 -6820936.676405 
62.675353 -6820937.324647 
63.772333 -6820936.227667 
75.512199 -6820924.487801 
76.089005 -6820923.910995 
70.958541 -6820929.041459 
69.136044 -6820930.863956 
68.672644 -6820931.327356 
68.529835 -6820931.470165 
68.298401 -6820931.701599 
68.024110 -6820931.975890 
68.242841 -6820931.757159 
70.143631 -6820929.856369 
84.436588 -6820915.563412 
86.485434 -6820913.514566 
81.623236 -6820918.376764 
79.439899 -6820920.560101 
78.676627 -6820921.323373 
78.560904 -6820921.439096 
78.677682 -6820921.322318 
78.841822 -6820921.158178 
79.071724 -6820920.928276 
79.630308 -6820920.369692 
81.115124 -6820918.884876 
93.059232 -6820906.940768 
93.099809 -6820906.900191 
101.891239 -6820898.108761 
98.285241 -6820901.714759 
96.166046 -6820903.833954 
95.165817 -6820904.834183 
94.863647 -6820905.136353 
94.960971 -6820905.039029 
95.224445 -6820904.775555 
95.448580 -6820904.551420 
95.456696 -6820904.543304 
95.130124 -6820904.869876 
94.463212 -6820905.536788 
93.638317 -6820906.361683 
96.293981 -6820903.706019 
92.354708 -6820907.645292 
107.227531 -6820892.772469 
107.997512 -6820892.002488 
108.879866 -6820891.120134 
109.826938 -6820890.173062 
110.735176 -6820889.264824 
111.540101 -6820888.459899 
112.175741 -6820887.824259 
112.535238 -6820887.464762 
112.462417 -6820887.537583 
111.770356 -6820888.229644 
110.280750 -6820889.719250 
107.878899 -6820892.121101 
104.577086 -6820895.422914 
100.574432 -6820899.425568 
93.369412 -6820906.630588 
88.419251 -6820911.580749 
84.764826 -6820915.235174 
102.190128 -6820897.809872 
105.167455 -6820894.832545 
108.562824 -6820891.437176 
111.885669 -6820888.114331 
114.833456 -6820885.166544 
117.267165 -6820882.732835 
119.124537 -6820880.875463 
120.353735 -6820879.646265 
120.879817 -6820879.120183 
120.599096 -6820879.400904 
119.395175 -6820880.604825 
117.170485 -6820882.829515 
113.886265 -6820886.113735 
109.602383 -6820890.397617 
104.508000 -6820895.492000 
98.937058 -6820901.062942 
89.102197 -6820910.897803 
84.116131 -6820915.883869 
80.307995 -6820919.692005 
97.630850 -6820902.369150 
101.102070 -6820898.897930 
105.078463 -6820894.921537 
108.956641 -6820891.043359 
112.366879 -6820887.633121 
115.097753 -6820884.902247 
117.007105 -6820882.992895 
117.972605 -6820882.027395 
117.877992 -6820882.122008 
116.626117 -6820883.373883 
114.168992 -6820885.831008 
110.543037 -6820889.456963 
105.896950 -6820894.103050 
100.502363 -6820899.497637 
94.744831 -6820905.255169 
84.944130 -6820915.055870 
78.792841 -6820921.207159 
73.262261 -6820926.737739 
91.127228 -6820908.872772 
95.027256 -6820904.972744 
99.213278 -6820900.786722 
103.216628 -6820896.783372 
106.701129 -6820893.298871 
109.453793 -6820890.546207 
111.307696 -6820888.692304 
112.105088 -6820887.894912 
111.700560 -6820888.299440 
109.989727 -6820890.010273 
106.946994 -6820893.053006 
102.656631 -6820897.343369 
97.326409 -6820902.673591 
91.281686 -6820908.718314 
75.592782 -6820924.407218 
67.295241 -6820932.704759 
59.599682 -6820940.400318 
77.985932 -6820922.014068 
84.461325 -6820915.538675 
90.545306 -6820909.454694 
95.848434 -6820904.151566 
100.138570 -6820899.861430 
103.304112 -6820896.695888 
105.238283 -6820894.761717 
105.787218 -6820894.212782 
104.765681 -6820895.234319 
102.016882 -6820897.983118 
97.490090 -6820902.509910 
91.311721 -6820908.688279 
83.827392 -6820916.172608 
59.478918 -6820940.521082 
50.604225 -6820949.395775 
43.039739 -6820956.960261 
56.838105 -6820943.161895 
64.812394 -6820935.187606 
72.811774 -6820927.188226 
79.926367 -6820920.073633 
85.603319 -6820914.396681 
89.570199 -6820910.429801 
91.632483 -6820908.367517 
91.570604 -6820908.429396 
89.171516 -6820910.828484 
84.359153 -6820915.640847 
77.350658 -6820922.649342 
68.746748 -6820931.253252 
43.112088 -6820956.887912 
35.964433 -6820964.035567 
30.570519 -6820969.429481 
43.946305 -6820956.053695 
51.034713 -6820948.965287 
58.059414 -6820941.940586 
63.930207 -6820936.069793 
67.949248 -6820932.050752 
69.643504 -6820930.356496 
68.680492 -6820931.319508 
64.965587 -6820935.034413 
58.833546 -6820941.166454 
51.141720 -6820948.858280 
32.050791 -6820967.949209 
27.067438 -6820972.932562 
23.666531 -6820976.333469 
30.492934 -6820969.507066 
34.929110 -6820965.070890 
40.075216 -6820959.924784 
44.693327 -6820955.306673 
47.824305 -6820952.175695 
48.794140 -6820951.205860 
47.247295 -6820952.752705 
43.341069 -6820956.658931 
37.868607 -6820962.131393 
25.896304 -6820974.103696 
22.128483 -6820977.871517 
19.644787 -6820980.355213 
26.057197 -6820973.942803 
29.517476 -6820970.482524 
32.818099 -6820967.181901 
35.000801 -6820964.999199 
35.373977 -6820964.626023 
33.630688 -6820966.369312 
30.132126 -6820969.867874 
21.973534 -6820978.026466 
18.753288 -6820981.246712 
16.532814 -6820983.467186 
21.536034 -6820978.463966 
24.247311 -6820975.752689 
26.603183 -6820973.396817 
27.852094 -6820972.147906 
27.450028 -6820972.549972 
25.272823 -6820974.727177 
18.663285 -6820981.336715 
15.200604 -6820984.799396 
18.155577 -6820981.844423 
21.003573 -6820978.996427 
22.558264 -6820977.441736 
21.758282 -6820978.241718 
15.608208 -6820984.391792 
12.005557 -6820987.994443 
12.888004 -6820987.111996 
16.391818 -6820983.608182 
17.934311 -6820982.065689 
13.130111 -6820986.869889 
10.524199 -6820989.475801 
45.942395 -6820954.057605 
44.718729 -6820955.281271 
50.171375 -6820949.828625 
44.507839 -6820955.492161 
38.986710 -6820961.013290 
53.814069 -6820946.185931 
51.323274 -6820948.676726 
44.728238 -6820955.271762 
38.704830 -6820961.295170 
36.394113 -6820963.605887 
55.908539 -6820944.091461 
56.596648 -6820943.403352 
55.857251 -6820944.142749 
51.580188 -6820948.419812 
44.965486 -6820955.034514 
39.141977 -6820960.858023 
35.656839 -6820964.343161 
57.576964 -6820942.423036 
58.512303 -6820941.487697 
58.652465 -6820941.347535 
56.373568 -6820943.626432 
51.401420 -6820948.598580 
45.264282 -6820954.735718 
40.005190 -6820959.994810 
36.282284 -6820963.717716 
34.612570 -6820965.387430 
58.557469 -6820941.442531 
59.615465 -6820940.384535 
60.185848 -6820939.814152 
59.122848 -6820940.877152 
55.968159 -6820944.031841 
51.017524 -6820948.982476 
46.531776 -6820953.468224 
42.162063 -6820957.837937 
38.788591 -6820961.211409 
36.636948 -6820963.363052 
59.192933 -6820940.807067 
60.295584 -6820939.704416 
61.077698 -6820938.922302 
60.765119 -6820939.234881 
58.971265 -6820941.028735 
55.686491 -6820944.313509 
51.303798 -6820948.696202 
51.002272 -6820948.997728 
47.788108 -6820952.211892 
45.064123 -6820954.935877 
42.909602 -6820957.090398 
41.174494 -6820958.825506 
60.076350 -6820939.923650 
61.033738 -6820938.966262 
62.189072 -6820937.810928 
62.975431 -6820937.024569 
63.037006 -6820936.962994 
62.175355 -6820937.824645 
60.343052 -6820939.656948 
57.664197 -6820942.335803 
54.423007 -6820945.576993 
61.159921 -6820938.840079 
58.369443 -6820941.630557 
55.692080 -6820944.307920 
53.268294 -6820946.731706 
51.031126 -6820948.968874 
64.256765 -6820935.743235 
65.939652 -6820934.060348 
67.520511 -6820932.479489 
68.740785 -6820931.259215 
69.480961 -6820930.519039 
69.643767 -6820930.356233 
69.152267 -6820930.847733 
67.979405 -6820932.020595 
66.168275 -6820933.831725 
63.834972 -6820936.165028 
75.774579 -6820924.225421 
72.202067 -6820927.797933 
68.563662 -6820931.436338 
65.204617 -6820934.795383 
62.362781 -6820937.637219 
60.014183 -6820939.985817 
75.139268 -6820924.860732 
78.137432 -6820921.862568 
80.423515 -6820919.576485 
82.115933 -6820917.884067 
83.352578 -6820916.647422 
84.160351 -6820915.839649 
84.478570 -6820915.521430 
84.202163 -6820915.797837 
83.222513 -6820916.777487 
81.467866 -6820918.532134 
78.944976 -6820921.055024 
87.742143 -6820912.257857 
82.505068 -6820917.494932 
77.404129 -6820922.595871 
72.901709 -6820927.098291 
69.410090 -6820930.589910 
67.207085 -6820932.792915 
92.485239 -6820907.514761 
96.291507 -6820903.708493 
99.088249 -6820900.911751 
101.149754 -6820898.850246 
102.652069 -6820897.347931 
103.629172 -6820896.370828 
104.009019 -6820895.990981 
103.655831 -6820896.344169 
102.416190 -6820897.583810 
100.170608 -6820899.829392 
96.886503 -6820903.113497 
92.661551 -6820907.338449 
90.857569 -6820909.142431 
84.753269 -6820915.246731 
79.090984 -6820920.909016 
74.253496 -6820925.746504 
70.592281 -6820929.407719 
68.436359 -6820931.563641 
109.405989 -6820890.594011 
112.310637 -6820887.689363 
114.569438 -6820885.430562 
116.330836 -6820883.669164 
117.570125 -6820882.429875 
118.193181 -6820881.806819 
118.073790 -6820881.926210 
117.073913 -6820882.926087 
115.070997 -6820884.929003 
111.992856 -6820888.007144 
107.852656 -6820892.147344 
102.773967 -6820897.226033 
96.996472 -6820903.003528 
87.890595 -6820912.109405 
81.604458 -6820918.395542 
75.990702 -6820924.009298 
71.418864 -6820928.581136 
68.251431 -6820931.748569 
66.862816 -6820933.137184 
117.695252 -6820882.304748 
118.517880 -6820881.482120 
119.483416 -6820880.516584 
120.286671 -6820879.713329 
120.554456 -6820879.445544 
119.997921 -6820880.002079 
118.410345 -6820881.589655 
115.667335 -6820884.332665 
111.744503 -6820888.255497 
106.736656 -6820893.263344 
100.862857 -6820899.137143 
94.449125 -6820905.550875 
84.827549 -6820915.172451 
78.497779 -6820921.502221 
72.975036 -6820927.024964 
68.824215 -6820931.175785 
66.595384 -6820933.404616 
115.278435 -6820884.721565 
115.229735 -6820884.770265 
115.445074 -6820884.554926 
115.210935 -6820884.789065 
114.077862 -6820885.922138 
111.791913 -6820888.208087 
108.256395 -6820891.743605 
103.526742 -6820896.473258 
97.806502 -6820902.193498 
91.429288 -6820908.570712 
80.560435 -6820919.439565 
73.734621 -6820926.265379 
68.330595 -6820931.669405 
65.403104 -6820934.596896 
110.950399 -6820889.049601 
110.423621 -6820889.576379 
110.323545 -6820889.676455 
109.744469 -6820890.255531 
108.108114 -6820891.891886 
105.088944 -6820894.911056 
100.578827 -6820899.421173 
94.700041 -6820905.299959 
87.822873 -6820912.177127 
71.124444 -6820928.875556 
64.428379 -6820935.571621 
60.593968 -6820939.406032 
61.124293 -6820938.875707 
105.420165 -6820894.579835 
103.835671 -6820896.164329 
101.813033 -6820898.186967 
98.516409 -6820901.483591 
93.515199 -6820906.484801 
86.848339 -6820913.151661 
79.051875 -6820920.948125 
58.515826 -6820941.484174 
53.631512 -6820946.368488 
53.398070 -6820946.601930 
96.578732 -6820903.421268 
91.355043 -6820908.644957 
86.489131 -6820913.510869 
80.720015 -6820919.279985 
73.641010 -6820926.358990 
65.802844 -6820934.197156 
48.088793 -6820951.911207 
46.158390 -6820953.841610 
84.661644 -6820915.338356 
75.064209 -6820924.935791 
67.599091 -6820932.400909 
60.526856 -6820939.473144 
53.621089 -6820946.378911 
42.585377 -6820957.414623 
60.898330 -6820939.101670 
52.492680 -6820947.507320 
46.279194 -6820953.720806 
44.191863 -6820955.808137 
30.604008 -6820969.395992 
34.873328 -6820965.126672 
28.436431 -6820971.563569 
27.100798 -6820972.899202 
39.358739 -6820960.641261 
38.082913 -6820961.917087 
30.931181 -6820969.068819 
27.811376 -6820972.188624 
25.535774 -6820974.464226 
26.766764 -6820973.233236 
38.351088 -6820961.648912 
47.033535 -6820952.966465 
45.945498 -6820954.054502 
40.346240 -6820959.653760 
33.350020 -6820966.649980 
29.331094 -6820970.668906 
27.150301 -6820972.849699 
25.012325 -6820974.987675 
23.451370 -6820976.548630 
26.287395 -6820973.712605 
36.405968 -6820963.594032 
46.158233 -6820953.841767 
51.902037 -6820948.097963 
52.587291 -6820947.412709 
48.055798 -6820951.944202 
41.802845 -6820958.197155 
35.306712 -6820964.693288 
30.881736 -6820969.118264 
28.383646 -6820971.616354 
26.583779 -6820973.416221 
24.641757 -6820975.358243 
22.912773 -6820977.087227 
22.492633 -6820977.507367 
25.804990 -6820974.195010 
34.833253 -6820965.166747 
44.297404 -6820955.702596 
51.254052 -6820948.745948 
55.441326 -6820944.558674 
56.605065 -6820943.394935 
54.327998 -6820945.672002 
48.882534 -6820951.117466 
42.732627 -6820957.267373 
36.955801 -6820963.044199 
32.653358 -6820967.346642 
29.970321 -6820970.029679 
28.255900 -6820971.744100 
26.622102 -6820973.377898 
24.707042 -6820975.292958 
22.966483 -6820977.033517 
22.048860 -6820977.951140 
49.847679 -6820950.152321 
54.747366 -6820945.252634 
57.816545 -6820942.183455 
58.980560 -6820941.019440 
57.900538 -6820942.099462 
54.428682 -6820945.571318 
49.007734 -6820950.992266 
43.949118 -6820956.050882 
39.164480 -6820960.835520 
35.450667 -6820964.549333 
32.982031 -6820967.017969 
31.417841 -6820968.582159 
30.061323 -6820969.938677 
28.263906 -6820971.736094 
25.933024 -6820974.066976 
23.746417 -6820976.253583 
57.130341 -6820942.869659 
59.276379 -6820940.723621 
60.253425 -6820939.746575 
59.806505 -6820940.193495 
57.711957 -6820942.288043 
54.023410 -6820945.976590 
49.182398 -6820950.817602 
47.373955 -6820952.626045 
43.933575 -6820956.066425 
41.125097 -6820958.874903 
39.093942 -6820960.906058 
37.725926 -6820962.274074 
36.634596 -6820963.365404 
35.259630 -6820964.740370 
33.098133 -6820966.901867 
30.036673 -6820969.963327 
26.681408 -6820973.318592 
59.214132 -6820940.785868 
60.449429 -6820939.550571 
61.116439 -6820938.883561 
60.997061 -6820939.002939 
59.888330 -6820940.111670 
57.743707 -6820942.256293 
54.710335 -6820945.289665 
51.110837 -6820948.889163 
55.571945 -6820944.428055 
52.954204 -6820947.045796 
50.552029 -6820949.447971 
48.551044 -6820951.448956 
46.981713 -6820953.018287 
45.649274 -6820954.350726 
44.139432 -6820955.860568 
41.920692 -6820958.079308 
38.533003 -6820961.466997 
33.936297 -6820966.063703 
60.986767 -6820939.013233 
62.134226 -6820937.865774 
63.138585 -6820936.861415 
63.598667 -6820936.401333 
63.300047 -6820936.699953 
62.216773 -6820937.783227 
60.443424 -6820939.556576 
58.153373 -6820941.846627 
68.657440 -6820931.342560 
65.774613 -6820934.225387 
62.711331 -6820937.288669 
59.782792 -6820940.217208 
57.208272 -6820942.791728 
55.029565 -6820944.970435 
53.082846 -6820946.917154 
51.026235 -6820948.973765 
48.384895 -6820951.615105 
44.598230 -6820955.401770 
64.121062 -6820935.878938 
67.110963 -6820932.889037 
69.986924 -6820930.013076 
72.115105 -6820927.884895 
73.285971 -6820926.714029 
73.471743 -6820926.528257 
72.700614 -6820927.299386 
71.046500 -6820928.953500 
81.489498 -6820918.510502 
77.083481 -6820922.916519 
72.474874 -6820927.525126 
68.078473 -6820931.921527 
64.202913 -6820935.797087 
60.996248 -6820939.003752 
58.434282 -6820941.565718 
56.345387 -6820943.654613 
54.434852 -6820945.565148 
52.236280 -6820947.763720 
72.369931 -6820927.630069 
78.674645 -6820921.325355 
83.934317 -6820916.065683 
87.487719 -6820912.512281 
89.271939 -6820910.728061 
89.390129 -6820910.609871 
87.983917 -6820912.016083 
